id,body,owner_id
94583,"Why do ""Checkpoint 6: Plots"" ask for plotting in Tableau when it is yet to be come up as next course, and not all the person have earlier hands on it.",306005
94574,What needs to be written in Abstract? Is it the objective of this case study?,308442
94586,Do we need to submit the case investment individully ? or Group creater can submit and considering for all.,307843
93137,nan,318585
94576,"For plot 1 in Tableau, can we show all funding types in the graph and highlight avg funding and fraction of investment for private equity, seed and venture?? Or should we show avg funding and investment fraction for only venture, seed and private equity? TA pls clarify dis thanks...",308437
94587,nan,318240
94589,nan,315560
94593,nan,303673
94612,nan,319846
94615,nan,315633
94604,nan,308634
94597,Should we consider angel funding in tableau plot 1?,301644
94607,nan,315560
94624,,300687
94625,nan,300721
94609,nan,318579
94626,nan,319846
94550,"I am using transform function and doing groupp by on &#39;main_sector&#39; for table D1, D2, D3 . Result for sum on column &#39;raised_amount_usd&#39; something like , is it expected or have i done something worng",311386
94628,nan,310504
94634,nan,318579
94581,"Should be we consider plotting for angel as it is not mentioned in point 1 to plot for that. It says: A plot showing the fraction of total investments (globally) in venture, seed, and private equity , and the average amount of investment in each funding type.",318350
93366,"1. For check point 1 sub-point 5 , do we have to clean the data and then calculate the observation e.g. only for english countries? 2. For checkpoint 2, do we have to consider only english speaking country or calculate data on all the countries? 3. For check point 3, we have to create a dataframe of country in which we have to create three column english official, first english language, second english language. we need to extract all the information to put in three column using google and then create a dataframe. I persume this is the approach we have to follow or can somebody guide the process. Thanks in advance",306243
94643,nan,310502
93399,"Do we need to create separate data frames to hold the count and sum of investment, becuase, it don&#39;t make any sense to add these columns to data frames D1, D2 &amp; D3",301113
93571,I am not getting how to divide the task among team members. what is the logic behind the group project if every tema member is doing all task them selves.,312746
93387,"hi, one of the questions I had was should the data be filtered pretty much from checkpoint 2 to ignore non-English speaking countries. This answer from TA says even up to and including checkpoint 2 we should not filter out non-English speaking countries: https://learn.upgrad.com/v/course/208/question/93366 That is great that we have this clarification, but I believe that advice conflicts with the requirements of the case study. On the requirements page of checkpoint 2 https://learn.upgrad.com/v/course/208/session/19904/segment/101324 it clearly says "" Considering the constraints of Spark Funds ... "" and ofourse on page 1 of the assignment https://learn.upgrad.com/v/course/208/session/19904/segment/101226 states that English speaking country is one of the constraints So now I am confused. Note: including or excluding non-english speaking countries will change the amount of averages, but the recommendation of 'funding type' does not change. My personal interpretation is that we should exclude non-English speaking countries in checkpoint 2 as we are making a recommendation for Spark and it has clearly said it only wants to focus on English speaking countries",300694
93471,Is something wrong with outcome I am getting?,305843
93582,"to find out english speaking countries, we are provided country codes (in companies file) and english speaking nations(PDF) But we need country names first. How to get? Can we use external data source to get country names? Pls answer TA, thanks.",308437
93580,"Though it is not specifically asked for, do we need to analyze rows/columns in terms of NULLs and drop columns (or delete rows) accordingly.. or update nulls with means etc.?",301116
93604,&#39;permalink&#39; column in rounds2 data frame and &#39;company_permalink&#39; column in companies data frame has same number of distinct values if we ignore the lower/upper case of entries.Shall we ignore the case of values and then merge the data frames keeping these two columns as index.?,304696
